CODCOMP_STR,POBLACION
0109117615,0.0
0109117616,3.0
0109117617,640.0
0109117618,40.0
0109117619,388.0
0109117805,232.0
0109117806,59.0
0109117808,38.0
0109155001,0.0
0109155002,0.0
0109157001,0.0
0109157002,0.0
0109157003,0.0
0109157005,31.0
0109217002,138.0
0109217003,78.0
0109217004,91.0
0109217005,92.0
0109217007,125.0
0109217008,128.0
0109217010,76.0
0109217011,84.0
0109217014,148.0
0109217015,122.0
0109217016,82.0
0109217019,144.0
0109217020,129.0
0109217021,66.0
0109217022,135.0
0109217023,138.0
0109217024,81.0
0109217025,133.0
0109217026,92.0
0109217027,163.0
0109217037,0.0
0109217038,90.0
0109217039,75.0
0109217040,0.0
0109217400,0.0
0109217401,0.0
0109217402,0.0
0109217403,0.0
0109217404,0.0
0109217405,0.0
0109217406,0.0
0109217407,0.0
0109217408,0.0
0109217409,0.0
0109217410,0.0
0109217411,0.0
0109217414,0.0
0109217415,0.0
0109217416,0.0
0109217417,0.0
0109217418,0.0
0109217500,0.0
0109217501,0.0
0109217503,0.0
0109217504,0.0
0109217508,0.0
0109217509,0.0
0109217510,0.0
0109217511,0.0
0109217512,0.0
0109217513,0.0
0109217514,0.0
0109217515,0.0
0109217516,0.0
0109217517,0.0
0109217518,0.0
0109217519,0.0
0109217520,0.0
0109217521,0.0
0109217522,0.0
0109217600,79.0
0109217601,81.0
0109217602,140.0
0109217603,74.0
0109217604,123.0
0109217804,0.0
0109217808,176.0
0109255007,396.0
0109255009,104.0
0109255013,0.0
0109255015,89.0
0109255016,57.0
0109255017,35.0
0109255026,45.0
0109255032,67.0
0109255033,42.0
0109255034,51.0
0109255035,65.0
0109255036,57.0
0109255037,29.0
0109255038,57.0
0109255039,89.0
0109255046,12.0
0109255047,108.0
0109255048,66.0
0109255050,58.0
0109255051,101.0
0109255052,41.0
0109255400,0.0
0109255408,0.0
0109255409,0.0
0109255410,0.0
0109255411,0.0
0109255412,0.0
0109255413,0.0
0109255600,0.0
0109255601,59.0
0109255602,198.0
0109255700,17.0
0109255701,70.0
0109255702,125.0
0109255703,658.0
0109255704,69.0
0109255705,418.0
0109255800,88.0
0109255801,72.0
0109255802,66.0
0109255803,25.0
0109255804,143.0
0109255809,141.0
0109255810,60.0
0109255811,75.0
0109257800,212.0
0109257801,97.0
0110004002,465.0
0110004003,456.0
0110004004,376.0
0110004005,492.0
0110004006,357.0
0110004007,240.0
0110004008,489.0
0110004009,468.0
0110004010,396.0
0110004011,448.0
0110004012,588.0
0110004013,447.0
0110005001,824.0
0110005002,376.0
0110005003,400.0
0110005004,609.0
0110005005,180.0
0110005006,300.0
0110005007,128.0
0110005008,476.0
0110005009,208.0
0110005010,318.0
0110005011,132.0
0110005012,1002.0
0110005013,132.0
0110005014,140.0
0110006001,528.0
0110006002,510.0
0110006003,462.0
0110006004,285.0
0110006005,144.0
0110006006,408.0
0110006007,291.0
0110006008,498.0
0110006009,186.0
0110006010,417.0
0110008001,1045.0
0110008002,840.0
0110008003,32.0
0110008004,0.0
0110008005,0.0
0110008006,495.0
0110008007,660.0
0110008008,172.0
0110008009,984.0
0110008010,825.0
0110009001,1056.0
0110009002,555.0
0110009004,660.0
0110009005,378.0
0110009006,474.0
0110009007,525.0
0110009008,952.0
0110009010,16.0
0110009011,1184.0
0110009014,552.0
0110009600,429.0
0110009601,696.0
0110009602,196.0
0110009603,390.0
0110009800,1140.0
0110012001,1296.0
0110012002,1312.0
0110012003,1200.0
0110012004,320.0
0110012005,352.0
0110012006,504.0
0110012007,3003.0
0110012008,990.0
0110012009,984.0
0110012010,1359.0
0110012401,0.0
0110012402,0.0
0110012501,0.0
0110015001,1939.0
0110015002,1080.0
0110015003,686.0
0110015004,1536.0
0110015005,448.0
0110015006,1316.0
0110015007,2401.0
0110021001,470.0
0110021002,625.0
0110021003,490.0
0110021004,595.0
0110021005,309.0
0110021006,213.0
0110021007,220.0
0110021008,515.0
0110021009,325.0
0110021010,805.0
0110021401,0.0
0110040002,596.0
0110040003,236.0
0110040004,0.0
0110040005,464.0
0110040006,540.0
0110040007,205.0
0110040008,415.0
0110040009,1570.0
0110040010,365.0
0110040011,640.0
0110040012,552.0
0110040013,1338.0
0110040014,264.0
0110040015,0.0
0110040016,0.0
0110040017,540.0
0110040018,129.0
0110040019,380.0
0110040402,0.0
0110040404,0.0
0110040405,0.0
0110040406,0.0
0110040407,0.0
0110041001,360.0
0110041002,1302.0
0110041003,1368.0
0110041004,360.0
0110041005,510.0
0110041006,600.0
0110041007,1044.0
0110041008,696.0
0110041009,774.0
0110041010,1146.0
0110041011,636.0
0110041012,6.0
0110041013,690.0
0110041014,840.0
0110041015,558.0
0110041401,0.0
0110041402,0.0
0110041403,0.0
0110041404,0.0
0110041405,0.0
0110042001,0.0
0110042002,1506.0
0110042003,882.0
0110042004,564.0
0110042005,0.0
0110042006,2520.0
0110042007,624.0
0110042008,414.0
0110042009,396.0
0110042010,444.0
0110042011,0.0
0110042401,0.0
0110042402,0.0
0110042403,0.0
0110042405,0.0
0110042406,0.0
0110043001,606.0
0110043002,852.0
0110043003,522.0
0110043004,396.0
0110043005,846.0
0110043006,1002.0
0110043007,414.0
0110043008,1686.0
0110043009,2220.0
0110043010,402.0
0110043011,0.0
0110043401,0.0
0110044001,450.0
0110044002,468.0
0110044003,402.0
0110044004,300.0
0110044005,1332.0
0110044006,1020.0
0110044007,1008.0
0110044008,882.0
0110044009,12.0
0110044010,666.0
0110044011,438.0
0110044012,708.0
0110044013,660.0
0110045001,610.0
0110045002,344.0
0110045003,725.0
0110045004,585.0
0110045005,1115.0
0110045006,412.0
0110045007,1056.0
0110045008,1420.0
0110045009,111.0
0110045010,412.0
0110045400,0.0
0110045401,0.0
0110045404,0.0
0110045600,0.0
0110047002,1055.0
0110047003,1190.0
0110047004,704.0
0110047005,160.0
0110047007,0.0
0110047008,0.0
0110047011,2.0
0110047012,0.0
0110047015,0.0
0110047016,0.0
0110047017,0.0
0110047018,0.0
0110047019,0.0
0110047020,0.0
0110047021,0.0
0110047022,0.0
0110047023,0.0
0110047024,0.0
0110047025,0.0
0110047028,0.0
0110047029,0.0
0110047030,0.0
0110047031,0.0
0110047032,0.0
0110047402,0.0
0110047403,0.0
0110047404,0.0
0110047405,0.0
0110047406,0.0
0110047407,0.0
0110047408,0.0
0110047412,0.0
0110047500,0.0
0110047502,0.0
0110047503,0.0
0110047504,0.0
0110047505,0.0
0110047506,0.0
0110047600,0.0
0110047601,0.0
0110047602,0.0
0110047603,0.0
0110047604,388.0
0110047605,372.0
0110051001,265.0
0110051002,540.0
0110051003,741.0
0110051004,540.0
0110051006,124.0
0110051008,182.0
0110051010,200.0
0110051011,318.0
0110051012,176.0
0110051013,206.0
0110051015,0.0
0110051016,270.0
0110051019,0.0
0110051020,600.0
0110051021,444.0
0110051022,0.0
0110051400,0.0
0110051401,0.0
0110051402,0.0
0110051403,0.0
0110051404,0.0
0110051405,0.0
0110051406,0.0
0110051407,0.0
0110051408,0.0
0110051600,5.0
0110051601,160.0
0110051602,176.0
0110051603,60.0
0110051604,34.0
0110051605,67.0
0110052001,411.0
0110052002,255.0
0110052003,303.0
0110052004,201.0
0110052005,327.0
0110052006,525.0
0110052007,232.0
0110052008,462.0
0110052009,266.0
0110052010,406.0
0110053001,188.0
0110053002,357.0
0110053003,228.0
0110053004,276.0
0110053005,94.0
0110053006,330.0
0110053007,108.0
0110053008,78.0
0110053009,82.0
0110053010,282.0
0110053012,0.0
0110053013,0.0
0110053014,0.0
0110053015,0.0
0110053401,0.0
0110053402,0.0
0110053403,0.0
0110054001,48.0
0110054002,0.0
0110054003,268.0
0110054004,212.0
0110054005,225.0
0110054006,264.0
0110054007,468.0
0110054008,375.0
0110054009,288.0
0110054010,150.0
0110054011,384.0
0110054012,110.0
0110054013,297.0
0110054014,162.0
0110054015,402.0
0110055004,168.0
0110055006,369.0
0110055008,225.0
0110055009,363.0
0110055010,417.0
0110055011,516.0
0110055012,644.0
0110055013,531.0
0110055014,572.0
0110055015,58.0
0110055016,192.0
0110055401,0.0
0110055403,0.0
0110055404,0.0
0110055700,90.0
0110055701,237.0
0110056001,55.0
0110056002,34.0
0110056005,216.0
0110056006,168.0
0110056008,306.0
0110056009,0.0
0110056011,0.0
0110056012,285.0
0110056013,324.0
0110056018,104.0
0110056019,0.0
0110056020,4.0
0110056021,0.0
0110056400,0.0
0110056404,0.0
0110056405,0.0
0110056406,0.0
0110056407,0.0
0110056408,0.0
0110056414,0.0
0110056415,0.0
0110056416,0.0
0110056417,0.0
0110056418,0.0
0110056419,0.0
0110056420,0.0
0110056424,0.0
0110056425,0.0
0110056426,0.0
0110056427,0.0
0110056428,0.0
0110056429,0.0
0110056430,0.0
0110056431,0.0
0110056600,456.0
0110056601,298.0
0110056602,67.0
0110056603,105.0
0110056604,107.0
0110057001,40.0
0110057002,59.0
0110057003,106.0
0110057004,131.0
0110057005,282.0
0110057006,314.0
0110057007,318.0
0110057008,660.0
0110057009,596.0
0110057010,728.0
0110057011,0.0
0110058001,327.0
0110058002,680.0
0110058003,688.0
0110058005,836.0
0110058007,308.0
0110058008,288.0
0110058009,372.0
0110058010,220.0
0110058011,530.0
0110058012,332.0
0110058013,425.0
0110058014,678.0
0110058016,552.0
0110058017,48.0
0110058018,48.0
0110058019,116.0
0110058020,180.0
0110058021,32.0
0110058022,8.0
0110058400,0.0
0110058403,0.0
0110058406,0.0
0110058407,0.0
0110058408,0.0
0110058409,0.0
0110058410,0.0
0110058416,0.0
0110058417,0.0
0110058418,0.0
0110058427,0.0
0110058440,0.0
0110058441,0.0
0110058442,0.0
0110058443,0.0
0110058444,0.0
0110058445,0.0
0110058446,0.0
0110058447,0.0
0110058600,176.0
0110058601,324.0
0110059001,219.0
0110059002,312.0
0110059003,404.0
0110059004,532.0
0110059005,696.0
0110059006,576.0
0110059007,795.0
0110059008,875.0
0110059009,820.0
0110059010,670.0
0110059011,363.0
0110059012,414.0
0110059013,536.0
0110059014,537.0
0110059401,0.0
0110060001,0.0
0110060002,228.0
0110060003,196.0
0110060004,110.0
0110060005,212.0
0110060006,206.0
0110060007,296.0
0110060008,99.0
0110060009,134.0
0110060010,0.0
0110060011,204.0
0110060012,212.0
0110060013,230.0
0110060014,90.0
0110060015,95.0
0110060401,0.0
0110060402,0.0
0110060403,0.0
0110060405,0.0
0110061001,220.0
0110061002,182.0
0110061003,184.0
0110061004,81.0
0110061005,107.0
0110061006,102.0
0110061007,236.0
0110061008,151.0
0110061009,52.0
0110061010,74.0
0110061011,296.0
0110061012,180.0
0110061013,366.0
0110061014,65.0
0110061015,120.0
0110061016,136.0
0110061400,0.0
0110061401,0.0
0110061402,0.0
0110061403,0.0
0110061404,0.0
0110061405,0.0
0110061500,0.0
0110061600,0.0
0110062001,0.0
0110062002,291.0
0110062003,111.0
0110062004,234.0
0110062005,24.0
0110062006,294.0
0110062007,231.0
0110062008,225.0
0110062009,318.0
0110062010,207.0
0110062401,0.0
0110063001,426.0
0110063002,264.0
0110063003,228.0
0110063004,258.0
0110063005,312.0
0110063006,0.0
0110063007,0.0
0110063008,88.0
0110063009,60.0
0110063010,28.0
0110063011,280.0
0110063012,156.0
0110063013,480.0
0110063014,368.0
0110063015,9.0
0110063016,268.0
0110063017,120.0
0110063018,93.0
0110063019,0.0
0110063400,0.0
0110063401,0.0
0110063419,0.0
0110063421,0.0
0110063422,0.0
0110063424,0.0
0110064001,292.0
0110064002,80.0
0110064003,702.0
0110064004,786.0
0110064006,546.0
0110064007,192.0
0110064008,234.0
0110064009,252.0
0110064010,1074.0
0110064011,474.0
0110064012,553.0
0110064013,138.0
0110064014,950.0
0110064015,0.0
0110064016,0.0
0110064018,516.0
0110064019,504.0
0110064020,686.0
0110064021,560.0
0110064022,588.0
0110064023,186.0
0110064024,504.0
0110064400,0.0
0110064401,0.0
0110064402,0.0
0110064403,0.0
0110064404,0.0
0110064406,0.0
0110064407,0.0
0110064408,0.0
0110064409,0.0
0110064410,0.0
0110064411,0.0
0110064600,0.0
0110065001,540.0
0110065002,330.0
0110065003,366.0
0110065004,78.0
0110065005,820.0
0110065006,588.0
0110065007,450.0
0110065009,996.0
0110065010,735.0
0110065011,954.0
0110065012,1128.0
0110065013,448.0
0110065014,952.0
0110065400,0.0
0110065407,0.0
0110065600,420.0
0110066001,528.0
0110066002,606.0
0110066003,564.0
0110066004,0.0
0110066005,0.0
0110066006,0.0
0110066007,282.0
0110066008,534.0
0110066009,294.0
0110066010,0.0
0110066011,0.0
0110066012,768.0
0110066013,522.0
0110066407,0.0
0110067001,708.0
0110067002,552.0
0110067003,480.0
0110067004,546.0
0110067005,192.0
0110067006,210.0
0110067008,66.0
0110067009,408.0
0110067010,582.0
0110067011,528.0
0110067012,0.0
0110067405,0.0
0110067406,0.0
0110067413,0.0
0110067414,0.0
0110067415,0.0
0110067416,0.0
0110067422,0.0
0110067427,0.0
0110067428,0.0
0110067429,0.0
0110067500,0.0
0110069002,0.0
0110069003,174.0
0110069006,430.0
0110069007,0.0
0110069008,505.0
0110069009,452.0
0110069010,74.0
0110069011,192.0
0110069014,544.0
0110069411,0.0
0110069412,0.0
0110069413,0.0
0110069414,0.0
0110069415,0.0
0110069416,0.0
0110069417,0.0
0110069418,0.0
0110069419,0.0
0110069600,255.0
0110069800,93.0
0110070001,426.0
0110070002,516.0
0110070003,215.0
0110070004,0.0
0110070005,204.0
0110070006,340.0
0110070007,365.0
0110070008,0.0
0110070009,530.0
0110070010,172.0
0110070011,116.0
0110070013,116.0
0110070400,0.0
0110070401,0.0
0110070402,0.0
0110070600,184.0
0110071001,91.0
0110071002,366.0
0110071003,215.0
0110071004,0.0
0110071005,345.0
0110071006,25.0
0110071007,168.0
0110071009,48.0
0110071010,267.0
0110071011,60.0
0110071012,12.0
0110071400,0.0
0110071600,204.0
0110072002,52.0
0110072003,84.0
0110072004,90.0
0110072005,108.0
0110072007,36.0
0110072008,152.0
0110072009,38.0
0110072012,22.0
0110072013,356.0
0110072014,0.0
0110072015,164.0
0110072401,0.0
0110072403,0.0
0110072404,0.0
0110072405,0.0
0110072406,0.0
0110072407,0.0
0110072408,0.0
0110072412,0.0
0110072413,0.0
0110072414,0.0
0110072415,0.0
0110072416,0.0
0110072417,0.0
0110072418,0.0
0110072419,0.0
0110072420,0.0
0110072421,0.0
0110072422,0.0
0110072423,0.0
0110072600,0.0
0110072601,114.0
0110072602,138.0
0110073001,384.0
0110073002,200.0
0110073003,116.0
0110073004,48.0
0110073005,148.0
0110073006,72.0
0110073007,108.0
0110073008,90.0
0110073009,96.0
0110073010,246.0
0110073011,246.0
0110073014,122.0
0110073400,0.0
0110073401,0.0
0110073600,174.0
0110073601,26.0
0110074002,64.0
0110074003,0.0
0110074004,158.0
0110074005,104.0
0110074006,59.0
0110074007,65.0
0110074008,54.0
0110074009,76.0
0110074011,258.0
0110074012,0.0
0110074401,0.0
0110074402,0.0
0110074403,0.0
0110075001,51.0
0110075002,103.0
0110075003,183.0
0110075004,61.0
0110075005,134.0
0110075006,188.0
0110075007,83.0
0110075009,81.0
0110075404,0.0
0110075405,0.0
0110075406,0.0
0110075407,0.0
0110075408,0.0
0110075600,54.0
0110076001,102.0
0110076002,132.0
0110076003,96.0
0110076004,107.0
0110076005,72.0
0110076006,231.0
0110076007,44.0
0110076008,52.0
0110076010,66.0
0110076011,19.0
0110076012,20.0
0110076014,0.0
0110076015,137.0
0110076016,82.0
0110076017,26.0
0110076020,57.0
0110076023,30.0
0110076024,0.0
0110076025,72.0
0110076026,109.0
0110076027,28.0
0110076028,23.0
0110076029,27.0
0110076401,0.0
0110076402,0.0
0110076403,0.0
0110076404,0.0
0110076405,0.0
0110076406,0.0
0110076407,0.0
0110076409,0.0
0110076410,0.0
0110076411,0.0
0110076412,0.0
0110076413,0.0
0110076501,0.0
0110076502,0.0
0110076601,195.0
0110076603,177.0
0110076605,154.0
0110076606,0.0
0110076607,0.0
0110076608,9.0
0110076609,84.0
0110076901,0.0
0110077002,73.0
0110077005,66.0
0110077006,76.0
0110077008,0.0
0110077013,57.0
0110077014,22.0
0110077015,14.0
0110077016,17.0
0110077017,17.0
0110077018,19.0
0110077019,18.0
0110077020,13.0
0110077021,0.0
0110077022,0.0
0110077023,20.0
0110077024,20.0
0110077026,0.0
0110077027,202.0
0110077028,16.0
0110077029,49.0
0110077030,29.0
0110077031,63.0
0110077032,37.0
0110077033,0.0
0110077035,0.0
0110077036,0.0
0110077037,22.0
0110077402,0.0
0110077403,0.0
0110077404,0.0
0110077405,0.0
0110077406,0.0
0110077407,0.0
0110077408,0.0
0110077409,0.0
0110077410,0.0
0110077411,0.0
0110077412,0.0
0110077413,0.0
0110077414,0.0
0110077415,0.0
0110077416,0.0
0110077417,0.0
0110077418,0.0
0110077500,0.0
0110077600,0.0
0110077601,0.0
0110077602,0.0
0110078002,120.0
0110078003,77.0
0110078004,14.0
0110078005,4.0
0110078007,119.0
0110078009,103.0
0110078012,0.0
0110078014,63.0
0110078015,138.0
0110078016,93.0
0110078017,0.0
0110078401,0.0
0110078402,0.0
0110078403,0.0
0110078404,0.0
0110078405,0.0
0110078406,0.0
0110078407,0.0
0110078408,0.0
0110078409,0.0
0110078411,0.0
0110078412,0.0
0110078413,0.0
0110078414,0.0
0110078600,147.0
0110078601,0.0
0110101002,1302.0
0110101008,1281.0
0110101010,1360.0
0110101014,840.0
0110101017,3627.0
0110101401,0.0
0110101402,0.0
0110101403,0.0
0110101404,0.0
0110101405,0.0
0110101406,0.0
0110101407,0.0
0110101408,0.0
0110101409,0.0
0110101410,0.0
0110101411,0.0
0110101501,0.0
0110101600,1316.0
0110101601,657.0
0110101602,880.0
0110102001,1096.0
0110102002,1036.0
0110102003,889.0
0110102004,1136.0
0110102005,728.0
0110102006,700.0
0110102009,1106.0
0110102012,678.0
0110103001,1122.0
0110103002,850.0
0110103003,352.0
0110103004,745.0
0110103005,500.0
0110103006,540.0
0110103007,620.0
0110103016,190.0
0110107001,444.0
0110107002,1240.0
0110107007,340.0
0110107008,558.0
0110110001,1477.0
0110110005,987.0
0110110006,1057.0
0110110007,1617.0
0110110401,0.0
0110110402,0.0
0110111003,812.0
0110111004,700.0
0110111005,1204.0
0110111008,735.0
0110111009,560.0
0110111010,903.0
0110111011,1379.0
0110111400,0.0
0110113008,1629.0
0110113009,296.0
0110113010,945.0
0110113011,1161.0
0110113012,1170.0
0110113400,0.0
0110113600,1566.0
0110114002,1672.0
0110114003,1512.0
0110114004,1664.0
0110114007,581.0
0110114008,1088.0
0110116001,888.0
0110116002,4482.0
0110116003,2115.0
0110116004,2475.0
0110116005,1215.0
0110116400,0.0
0110117001,1540.0
0110117002,2324.0
0110117003,984.0
0110117004,882.0
0110117008,819.0
0110117009,792.0
0110118002,652.0
0110118003,736.0
0110118004,1380.0
0110118005,920.0
0110118006,868.0
0110118400,0.0
0110118600,51.0
0110119014,165.0
0110119017,333.0
0110119019,123.0
0110119400,0.0
0110119401,0.0
0110119402,0.0
0110119600,939.0
0110119601,282.0
0110119602,621.0
0110119603,234.0
0110119604,219.0
0110120001,525.0
0110120002,468.0
0110120003,648.0
0110120004,0.0
0110120005,310.0
0110120006,680.0
0110120007,556.0
0110120008,672.0
0110120009,765.0
0110120012,0.0
0110120013,80.0
0110120015,70.0
0110120017,284.0
0110120018,400.0
0110120019,295.0
0110120020,305.0
0110120022,0.0
0110120600,77.0
0110120601,312.0
0110120602,468.0
0110120603,324.0
0110120604,282.0
0110120605,210.0
0110120606,590.0
0110120700,208.0
0110120701,268.0
0110120702,330.0
0110120703,215.0
0110120704,0.0
0110120705,356.0
0110120706,550.0
0110120707,164.0
0110120708,204.0
0110120709,70.0
0110122001,736.0
0110122002,1092.0
0110122003,455.0
0110122004,804.0
0110122006,770.0
0110122400,0.0
0110122401,0.0
0110123001,864.0
0110123002,738.0
0110123003,840.0
0110123004,780.0
0110123005,600.0
0110123008,90.0
0110123009,545.0
0110124002,150.0
0110124003,560.0
0110124004,1200.0
0110124005,2340.0
0110124400,0.0
0110124401,0.0
0110124600,2262.0
0110125002,1218.0
0110125003,2415.0
0110125004,4000.0
0110125006,882.0
0110125400,0.0
0110125401,0.0
0110125402,0.0
0110125500,0.0
0110125600,3536.0
0110125801,2688.0
0110126001,1422.0
0110126002,1242.0
0110126003,942.0
0110126007,2352.0
0110126400,0.0
0110126401,0.0
0110126402,0.0
0110126403,0.0
0110126404,0.0
0110126600,1026.0
0110126601,0.0
0110127001,1148.0
0110127002,1016.0
0110127003,472.0
0110127004,672.0
0110127005,600.0
0110127401,0.0
0110128006,351.0
0110128008,453.0
0110128032,732.0
0110128038,168.0
0110128041,264.0
0110128042,459.0
0110128044,244.0
0110128045,288.0
0110128046,417.0
0110128047,0.0
0110128048,0.0
0110128049,248.0
0110128050,168.0
0110128051,256.0
0110128052,54.0
0110128053,104.0
0110128054,204.0
0110128055,100.0
0110128056,184.0
0110128057,180.0
0110128058,216.0
0110128059,16.0
0110128060,120.0
0110128061,110.0
0110128062,184.0
0110128064,770.0
0110128401,0.0
0110128403,0.0
0110128600,177.0
0110128601,1172.0
0110128602,126.0
0110128603,316.0
0110128604,96.0
0110128605,12.0
0110129001,676.0
0110129003,303.0
0110129004,291.0
0110129006,1320.0
0110129007,759.0
0110129008,152.0
0110129406,0.0
0110129407,0.0
0110130001,1116.0
0110130002,1044.0
0110130008,792.0
0110130009,714.0
0110130010,858.0
0110130011,840.0
0110130012,670.0
0110130013,966.0
0110131001,1956.0
0110131002,505.0
0110131004,768.0
0110131400,0.0
0110131401,0.0
0110131600,873.0
0110132001,805.0
0110132002,585.0
0110132003,1085.0
0110132004,345.0
0110132005,675.0
0110132006,900.0
0110132007,606.0
0110133004,1332.0
0110133005,1060.0
0110133007,816.0
0110133011,680.0
0110133012,592.0
0110134001,1360.0
0110134002,925.0
0110134003,1482.0
0110134004,30.0
0110134007,1505.0
0110134401,0.0
0110135001,644.0
0110135002,948.0
0110135003,575.0
0110135006,500.0
0110135007,1175.0
0110135008,964.0
0110135011,780.0
0110135012,860.0
0110135401,0.0
0110136001,576.0
0110136002,243.0
0110136003,400.0
0110136004,948.0
0110136009,288.0
0110136011,93.0
0110136401,0.0
0110137002,429.0
0110137003,644.0
0110137007,1205.0
0110137008,1112.0
0110137009,537.0
0110137010,0.0
0110138001,316.0
0110138002,258.0
0110138003,298.0
0110138004,246.0
