CODCOMP,DPTO,NOMDPTO,NOMLOC,P_TOT,CODLOC
"0199047055","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199047057","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199047059","01",MONTEVIDEO,MONTEVIDEO,"12","01020"
"0199047060","01",MONTEVIDEO,MONTEVIDEO,"139","01020"
"0199047061","01",MONTEVIDEO,MONTEVIDEO,"42","01020"
"0199047062","01",MONTEVIDEO,MONTEVIDEO,"250","01020"
"0199047063","01",MONTEVIDEO,MONTEVIDEO,"49","01020"
"0199047064","01",MONTEVIDEO,MONTEVIDEO,"59","01020"
"0199047065","01",MONTEVIDEO,MONTEVIDEO,"56","01020"
"0199047400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199047401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199047402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199047403","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199047404","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199047405","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199047502","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199047503","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199047504","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199047600","01",MONTEVIDEO,MONTEVIDEO,"235","01020"
"0199047601","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199047602","01",MONTEVIDEO,MONTEVIDEO,"171","01020"
"0199047604","01",MONTEVIDEO,MONTEVIDEO,"31","01020"
"0199047605","01",MONTEVIDEO,MONTEVIDEO,"132","01020"
"0199047606","01",MONTEVIDEO,MONTEVIDEO,"157","01020"
"0199047607","01",MONTEVIDEO,MONTEVIDEO,"115","01020"
"0199047700","01",MONTEVIDEO,MONTEVIDEO,"130","01020"
"0199047701","01",MONTEVIDEO,MONTEVIDEO,"86","01020"
"0199047702","01",MONTEVIDEO,MONTEVIDEO,"109","01020"
"0199048001","01",MONTEVIDEO,MONTEVIDEO,"56","01020"
"0199048003","01",MONTEVIDEO,MONTEVIDEO,"81","01020"
"0199048004","01",MONTEVIDEO,MONTEVIDEO,"42","01020"
"0199048005","01",MONTEVIDEO,MONTEVIDEO,"211","01020"
"0199048006","01",MONTEVIDEO,MONTEVIDEO,"94","01020"
"0199048007","01",MONTEVIDEO,MONTEVIDEO,"90","01020"
"0199048008","01",MONTEVIDEO,MONTEVIDEO,"105","01020"
"0199048010","01",MONTEVIDEO,MONTEVIDEO,"68","01020"
"0199048011","01",MONTEVIDEO,MONTEVIDEO,"73","01020"
"0199048012","01",MONTEVIDEO,MONTEVIDEO,"37","01020"
"0199048013","01",MONTEVIDEO,MONTEVIDEO,"154","01020"
"0199048501","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199049001","01",MONTEVIDEO,MONTEVIDEO,"103","01020"
"0199049002","01",MONTEVIDEO,MONTEVIDEO,"69","01020"
"0199049003","01",MONTEVIDEO,MONTEVIDEO,"151","01020"
"0199049004","01",MONTEVIDEO,MONTEVIDEO,"66","01020"
"0199049005","01",MONTEVIDEO,MONTEVIDEO,"61","01020"
"0199049006","01",MONTEVIDEO,MONTEVIDEO,"99","01020"
"0199049007","01",MONTEVIDEO,MONTEVIDEO,"150","01020"
"0199049008","01",MONTEVIDEO,MONTEVIDEO,"55","01020"
"0199050001","01",MONTEVIDEO,MONTEVIDEO,"91","01020"
"0199050002","01",MONTEVIDEO,MONTEVIDEO,"253","01020"
"0199050004","01",MONTEVIDEO,MONTEVIDEO,"160","01020"
"0199050005","01",MONTEVIDEO,MONTEVIDEO,"103","01020"
"0199050006","01",MONTEVIDEO,MONTEVIDEO,"118","01020"
"0199050007","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199050008","01",MONTEVIDEO,MONTEVIDEO,"179","01020"
"0199050009","01",MONTEVIDEO,MONTEVIDEO,"71","01020"
"0199050600","01",MONTEVIDEO,MONTEVIDEO,"80","01020"
"0199050601","01",MONTEVIDEO,MONTEVIDEO,"36","01020"
"0199052001","01",MONTEVIDEO,MONTEVIDEO,"272","01020"
"0199052002","01",MONTEVIDEO,MONTEVIDEO,"286","01020"
"0199052004","01",MONTEVIDEO,MONTEVIDEO,"60","01020"
"0199052005","01",MONTEVIDEO,MONTEVIDEO,"26","01020"
"0199052006","01",MONTEVIDEO,MONTEVIDEO,"177","01020"
"0199052007","01",MONTEVIDEO,MONTEVIDEO,"274","01020"
"0199052008","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199052009","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199052902","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199053005","01",MONTEVIDEO,MONTEVIDEO,"151","01020"
"0199053006","01",MONTEVIDEO,MONTEVIDEO,"212","01020"
"0199053008","01",MONTEVIDEO,MONTEVIDEO,"120","01020"
"0199053009","01",MONTEVIDEO,MONTEVIDEO,"55","01020"
"0199053010","01",MONTEVIDEO,MONTEVIDEO,"85","01020"
"0199053011","01",MONTEVIDEO,MONTEVIDEO,"196","01020"
"0199053400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199053600","01",MONTEVIDEO,MONTEVIDEO,"336","01020"
"0199053601","01",MONTEVIDEO,MONTEVIDEO,"472","01020"
"0199054001","01",MONTEVIDEO,MONTEVIDEO,"70","01020"
"0199054002","01",MONTEVIDEO,MONTEVIDEO,"152","01020"
"0199054003","01",MONTEVIDEO,MONTEVIDEO,"86","01020"
"0199054004","01",MONTEVIDEO,MONTEVIDEO,"120","01020"
"0199054005","01",MONTEVIDEO,MONTEVIDEO,"95","01020"
"0199054006","01",MONTEVIDEO,MONTEVIDEO,"414","01020"
"0199054007","01",MONTEVIDEO,MONTEVIDEO,"355","01020"
"0199054008","01",MONTEVIDEO,MONTEVIDEO,"283","01020"
"0199054009","01",MONTEVIDEO,MONTEVIDEO,"271","01020"
"0199054400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199054401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199054402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199054403","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199054404","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199054405","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199054600","01",MONTEVIDEO,MONTEVIDEO,"72","01020"
"0199056002","01",MONTEVIDEO,MONTEVIDEO,"324","01020"
"0199056003","01",MONTEVIDEO,MONTEVIDEO,"174","01020"
"0199056004","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199056006","01",MONTEVIDEO,MONTEVIDEO,"119","01020"
"0199056010","01",MONTEVIDEO,MONTEVIDEO,"76","01020"
"0199056011","01",MONTEVIDEO,MONTEVIDEO,"366","01020"
"0199056012","01",MONTEVIDEO,MONTEVIDEO,"68","01020"
"0199056500","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199056501","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199056502","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199056503","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199056504","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199056600","01",MONTEVIDEO,MONTEVIDEO,"172","01020"
"0199057001","01",MONTEVIDEO,MONTEVIDEO,"173","01020"
"0199057002","01",MONTEVIDEO,MONTEVIDEO,"209","01020"
"0199057003","01",MONTEVIDEO,MONTEVIDEO,"119","01020"
"0199057004","01",MONTEVIDEO,MONTEVIDEO,"112","01020"
"0199057005","01",MONTEVIDEO,MONTEVIDEO,"268","01020"
"0199057006","01",MONTEVIDEO,MONTEVIDEO,"174","01020"
"0199057007","01",MONTEVIDEO,MONTEVIDEO,"161","01020"
"0199057008","01",MONTEVIDEO,MONTEVIDEO,"283","01020"
"0199057009","01",MONTEVIDEO,MONTEVIDEO,"214","01020"
"0199057010","01",MONTEVIDEO,MONTEVIDEO,"120","01020"
"0199058002","01",MONTEVIDEO,MONTEVIDEO,"221","01020"
"0199058003","01",MONTEVIDEO,MONTEVIDEO,"82","01020"
"0199058004","01",MONTEVIDEO,MONTEVIDEO,"75","01020"
"0199058005","01",MONTEVIDEO,MONTEVIDEO,"41","01020"
"0199058006","01",MONTEVIDEO,MONTEVIDEO,"198","01020"
"0199058007","01",MONTEVIDEO,MONTEVIDEO,"199","01020"
"0199058008","01",MONTEVIDEO,MONTEVIDEO,"41","01020"
"0199058010","01",MONTEVIDEO,MONTEVIDEO,"74","01020"
"0199058011","01",MONTEVIDEO,MONTEVIDEO,"36","01020"
"0199058012","01",MONTEVIDEO,MONTEVIDEO,"46","01020"
"0199058013","01",MONTEVIDEO,MONTEVIDEO,"80","01020"
"0199058014","01",MONTEVIDEO,MONTEVIDEO,"50","01020"
"0199058015","01",MONTEVIDEO,MONTEVIDEO,"126","01020"
"0199058016","01",MONTEVIDEO,MONTEVIDEO,"68","01020"
"0199064001","01",MONTEVIDEO,MONTEVIDEO,"120","01020"
"0199064002","01",MONTEVIDEO,MONTEVIDEO,"179","01020"
"0199064003","01",MONTEVIDEO,MONTEVIDEO,"340","01020"
"0199064005","01",MONTEVIDEO,MONTEVIDEO,"194","01020"
"0199064007","01",MONTEVIDEO,MONTEVIDEO,"22","01020"
"0199064008","01",MONTEVIDEO,MONTEVIDEO,"172","01020"
"0199064009","01",MONTEVIDEO,MONTEVIDEO,"352","01020"
"0199064010","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199065002","01",MONTEVIDEO,MONTEVIDEO,"180","01020"
"0199065003","01",MONTEVIDEO,MONTEVIDEO,"200","01020"
"0199065004","01",MONTEVIDEO,MONTEVIDEO,"52","01020"
"0199065006","01",MONTEVIDEO,MONTEVIDEO,"115","01020"
"0199065600","01",MONTEVIDEO,MONTEVIDEO,"78","01020"
"0199065601","01",MONTEVIDEO,MONTEVIDEO,"40","01020"
"0199065602","01",MONTEVIDEO,MONTEVIDEO,"94","01020"
"0199065603","01",MONTEVIDEO,MONTEVIDEO,"101","01020"
"0199065604","01",MONTEVIDEO,MONTEVIDEO,"8","01020"
"0199065605","01",MONTEVIDEO,MONTEVIDEO,"6","01020"
"0199070003","01",MONTEVIDEO,MONTEVIDEO,"136","01020"
"0199070004","01",MONTEVIDEO,MONTEVIDEO,"214","01020"
"0199070005","01",MONTEVIDEO,MONTEVIDEO,"187","01020"
"0199070006","01",MONTEVIDEO,MONTEVIDEO,"54","01020"
"0199070007","01",MONTEVIDEO,MONTEVIDEO,"112","01020"
"0199070008","01",MONTEVIDEO,MONTEVIDEO,"30","01020"
"0199070009","01",MONTEVIDEO,MONTEVIDEO,"38","01020"
"0199070010","01",MONTEVIDEO,MONTEVIDEO,"58","01020"
"0199070011","01",MONTEVIDEO,MONTEVIDEO,"97","01020"
"0199070400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199070401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199070600","01",MONTEVIDEO,MONTEVIDEO,"50","01020"
"0199070601","01",MONTEVIDEO,MONTEVIDEO,"143","01020"
"0199070602","01",MONTEVIDEO,MONTEVIDEO,"350","01020"
"0199070603","01",MONTEVIDEO,MONTEVIDEO,"50","01020"
"0199070604","01",MONTEVIDEO,MONTEVIDEO,"74","01020"
"0199070700","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199071001","01",MONTEVIDEO,MONTEVIDEO,"111","01020"
"0199071002","01",MONTEVIDEO,MONTEVIDEO,"83","01020"
"0199071003","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199071004","01",MONTEVIDEO,MONTEVIDEO,"76","01020"
"0199071005","01",MONTEVIDEO,MONTEVIDEO,"63","01020"
"0199071007","01",MONTEVIDEO,MONTEVIDEO,"139","01020"
"0199071008","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199071009","01",MONTEVIDEO,MONTEVIDEO,"265","01020"
"0199071010","01",MONTEVIDEO,MONTEVIDEO,"359","01020"
"0199071400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199071401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199071402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199071403","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199071404","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199071600","01",MONTEVIDEO,MONTEVIDEO,"186","01020"
"0199071980","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072004","01",MONTEVIDEO,MONTEVIDEO,"302","01020"
"0199072007","01",MONTEVIDEO,MONTEVIDEO,"260","01020"
"0199072008","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072009","01",MONTEVIDEO,MONTEVIDEO,"247","01020"
"0199072011","01",MONTEVIDEO,MONTEVIDEO,"44","01020"
"0199072012","01",MONTEVIDEO,MONTEVIDEO,"58","01020"
"0199072013","01",MONTEVIDEO,MONTEVIDEO,"60","01020"
"0199072014","01",MONTEVIDEO,MONTEVIDEO,"43","01020"
"0199072015","01",MONTEVIDEO,MONTEVIDEO,"66","01020"
"0199072016","01",MONTEVIDEO,MONTEVIDEO,"68","01020"
"0199072017","01",MONTEVIDEO,MONTEVIDEO,"78","01020"
"0199072018","01",MONTEVIDEO,MONTEVIDEO,"49","01020"
"0199072021","01",MONTEVIDEO,MONTEVIDEO,"214","01020"
"0199072023","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072024","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072403","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072404","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072405","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072406","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072407","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072408","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072409","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072410","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072411","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072412","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072501","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072600","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199072601","01",MONTEVIDEO,MONTEVIDEO,"306","01020"
"0199072602","01",MONTEVIDEO,MONTEVIDEO,"174","01020"
"0199072800","01",MONTEVIDEO,MONTEVIDEO,"355","01020"
"0199075001","01",MONTEVIDEO,MONTEVIDEO,"225","01020"
"0199075002","01",MONTEVIDEO,MONTEVIDEO,"181","01020"
"0199075003","01",MONTEVIDEO,MONTEVIDEO,"284","01020"
"0199075004","01",MONTEVIDEO,MONTEVIDEO,"116","01020"
"0199075005","01",MONTEVIDEO,MONTEVIDEO,"245","01020"
"0199075006","01",MONTEVIDEO,MONTEVIDEO,"134","01020"
"0199077001","01",MONTEVIDEO,MONTEVIDEO,"120","01020"
"0199077003","01",MONTEVIDEO,MONTEVIDEO,"49","01020"
"0199077004","01",MONTEVIDEO,MONTEVIDEO,"66","01020"
"0199077008","01",MONTEVIDEO,MONTEVIDEO,"99","01020"
"0199077009","01",MONTEVIDEO,MONTEVIDEO,"56","01020"
"0199077010","01",MONTEVIDEO,MONTEVIDEO,"42","01020"
"0199077011","01",MONTEVIDEO,MONTEVIDEO,"46","01020"
"0199077400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199077600","01",MONTEVIDEO,MONTEVIDEO,"61","01020"
"0199077601","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099005","01",MONTEVIDEO,MONTEVIDEO,"50","01020"
"0199099006","01",MONTEVIDEO,MONTEVIDEO,"49","01020"
"0199099007","01",MONTEVIDEO,MONTEVIDEO,"116","01020"
"0199099008","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099009","01",MONTEVIDEO,MONTEVIDEO,"59","01020"
"0199099010","01",MONTEVIDEO,MONTEVIDEO,"49","01020"
"0199099015","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099016","01",MONTEVIDEO,MONTEVIDEO,"187","01020"
"0199099018","01",MONTEVIDEO,MONTEVIDEO,"95","01020"
"0199099019","01",MONTEVIDEO,MONTEVIDEO,"118","01020"
"0199099020","01",MONTEVIDEO,MONTEVIDEO,"90","01020"
"0199099021","01",MONTEVIDEO,MONTEVIDEO,"130","01020"
"0199099022","01",MONTEVIDEO,MONTEVIDEO,"107","01020"
"0199099023","01",MONTEVIDEO,MONTEVIDEO,"84","01020"
"0199099024","01",MONTEVIDEO,MONTEVIDEO,"117","01020"
"0199099025","01",MONTEVIDEO,MONTEVIDEO,"133","01020"
"0199099026","01",MONTEVIDEO,MONTEVIDEO,"73","01020"
"0199099027","01",MONTEVIDEO,MONTEVIDEO,"86","01020"
"0199099028","01",MONTEVIDEO,MONTEVIDEO,"40","01020"
"0199099029","01",MONTEVIDEO,MONTEVIDEO,"92","01020"
"0199099030","01",MONTEVIDEO,MONTEVIDEO,"165","01020"
"0199099031","01",MONTEVIDEO,MONTEVIDEO,"79","01020"
"0199099032","01",MONTEVIDEO,MONTEVIDEO,"164","01020"
"0199099033","01",MONTEVIDEO,MONTEVIDEO,"64","01020"
"0199099034","01",MONTEVIDEO,MONTEVIDEO,"107","01020"
"0199099035","01",MONTEVIDEO,MONTEVIDEO,"84","01020"
"0199099036","01",MONTEVIDEO,MONTEVIDEO,"17","01020"
"0199099037","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099039","01",MONTEVIDEO,MONTEVIDEO,"42","01020"
"0199099401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099403","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099404","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099405","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099406","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099407","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099408","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099409","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099410","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099411","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199099600","01",MONTEVIDEO,MONTEVIDEO,"137","01020"
"0199099601","01",MONTEVIDEO,MONTEVIDEO,"41","01020"
"0199099602","01",MONTEVIDEO,MONTEVIDEO,"84","01020"
"0199099603","01",MONTEVIDEO,MONTEVIDEO,"132","01020"
"0199099604","01",MONTEVIDEO,MONTEVIDEO,"31","01020"
"0199099605","01",MONTEVIDEO,MONTEVIDEO,"52","01020"
"0199099800","01",MONTEVIDEO,MONTEVIDEO,"71","01020"
"0199099801","01",MONTEVIDEO,MONTEVIDEO,"27","01020"
"0199103002","01",MONTEVIDEO,RURAL,"313","01900"
"0199103003","01",MONTEVIDEO,RURAL,"108","01900"
"0199103600","01",MONTEVIDEO,RURAL,"30","01900"
"0199103601","01",MONTEVIDEO,RURAL,"40","01900"
"0199103602","01",MONTEVIDEO,RURAL,"29","01900"
"0199103603","01",MONTEVIDEO,RURAL,"6","01900"
"0199103801","01",MONTEVIDEO,RURAL,"10","01900"
"0199104600","01",MONTEVIDEO,RURAL,"37","01900"
"0199104601","01",MONTEVIDEO,RURAL,"58","01900"
"0199105002","01",MONTEVIDEO,RURAL,"5","01900"
"0199105004","01",MONTEVIDEO,RURAL,"4","01900"
"0199105011","01",MONTEVIDEO,RURAL,"87","01900"
"0199105600","01",MONTEVIDEO,RURAL,"8","01900"
"0199105700","01",MONTEVIDEO,RURAL,"18","01900"
"0199105701","01",MONTEVIDEO,RURAL,"0","01900"
"0199108002","01",MONTEVIDEO,MONTEVIDEO,"162","01020"
"0199108003","01",MONTEVIDEO,MONTEVIDEO,"69","01020"
"0199108004","01",MONTEVIDEO,MONTEVIDEO,"68","01020"
"0199108005","01",MONTEVIDEO,MONTEVIDEO,"80","01020"
"0199108007","01",MONTEVIDEO,MONTEVIDEO,"162","01020"
"0199108008","01",MONTEVIDEO,MONTEVIDEO,"228","01020"
"0199108009","01",MONTEVIDEO,MONTEVIDEO,"185","01020"
"0199108011","01",MONTEVIDEO,MONTEVIDEO,"78","01020"
"0199108013","01",MONTEVIDEO,MONTEVIDEO,"76","01020"
"0199108014","01",MONTEVIDEO,MONTEVIDEO,"41","01020"
"0199108015","01",MONTEVIDEO,MONTEVIDEO,"54","01020"
"0199108016","01",MONTEVIDEO,MONTEVIDEO,"92","01020"
"0199108017","01",MONTEVIDEO,MONTEVIDEO,"11","01020"
"0199108400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199108401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199108402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199108403","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199108404","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199108405","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199108406","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199108407","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199108408","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199108500","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199108501","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199108502","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199108600","01",MONTEVIDEO,MONTEVIDEO,"59","01020"
"0199110001","01",MONTEVIDEO,RURAL,"30","01900"
"0199110003","01",MONTEVIDEO,RURAL,"25","01900"
"0199110004","01",MONTEVIDEO,RURAL,"12","01900"
"0199110005","01",MONTEVIDEO,RURAL,"45","01900"
"0199110006","01",MONTEVIDEO,RURAL,"1","01900"
"0199110011","01",MONTEVIDEO,RURAL,"11","01900"
"0199110700","01",MONTEVIDEO,RURAL,"0","01900"
"0199110701","01",MONTEVIDEO,RURAL,"0","01900"
"0199125001","01",MONTEVIDEO,MONTEVIDEO,"78","01020"
"0199125002","01",MONTEVIDEO,MONTEVIDEO,"223","01020"
"0199125003","01",MONTEVIDEO,MONTEVIDEO,"154","01020"
"0199125004","01",MONTEVIDEO,MONTEVIDEO,"159","01020"
"0199125005","01",MONTEVIDEO,MONTEVIDEO,"292","01020"
"0199151007","01",MONTEVIDEO,MONTEVIDEO,"389","01020"
"0199151008","01",MONTEVIDEO,MONTEVIDEO,"130","01020"
"0199151011","01",MONTEVIDEO,MONTEVIDEO,"214","01020"
"0199151012","01",MONTEVIDEO,MONTEVIDEO,"641","01020"
"0199151800","01",MONTEVIDEO,MONTEVIDEO,"240","01020"
"0199155001","01",MONTEVIDEO,MONTEVIDEO,"211","01020"
"0199155002","01",MONTEVIDEO,MONTEVIDEO,"187","01020"
"0199155003","01",MONTEVIDEO,MONTEVIDEO,"248","01020"
"0199155004","01",MONTEVIDEO,MONTEVIDEO,"201","01020"
"0199155005","01",MONTEVIDEO,MONTEVIDEO,"43","01020"
"0199155006","01",MONTEVIDEO,MONTEVIDEO,"133","01020"
"0199166001","01",MONTEVIDEO,MONTEVIDEO,"125","01020"
"0199166002","01",MONTEVIDEO,MONTEVIDEO,"308","01020"
"0199166003","01",MONTEVIDEO,MONTEVIDEO,"91","01020"
"0199166004","01",MONTEVIDEO,MONTEVIDEO,"41","01020"
"0199166005","01",MONTEVIDEO,MONTEVIDEO,"141","01020"
"0199166006","01",MONTEVIDEO,MONTEVIDEO,"126","01020"
"0199166019","01",MONTEVIDEO,MONTEVIDEO,"100","01020"
"0199166020","01",MONTEVIDEO,MONTEVIDEO,"77","01020"
"0199166022","01",MONTEVIDEO,MONTEVIDEO,"93","01020"
"0199166025","01",MONTEVIDEO,MONTEVIDEO,"57","01020"
"0199166400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199166401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199166402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199166600","01",MONTEVIDEO,MONTEVIDEO,"131","01020"
"0199166800","01",MONTEVIDEO,MONTEVIDEO,"66","01020"
"0199166801","01",MONTEVIDEO,MONTEVIDEO,"62","01020"
"0199166802","01",MONTEVIDEO,MONTEVIDEO,"192","01020"
"0199166803","01",MONTEVIDEO,MONTEVIDEO,"206","01020"
"0199167001","01",MONTEVIDEO,MONTEVIDEO,"160","01020"
"0199167007","01",MONTEVIDEO,MONTEVIDEO,"57","01020"
"0199167011","01",MONTEVIDEO,MONTEVIDEO,"157","01020"
"0199167012","01",MONTEVIDEO,MONTEVIDEO,"158","01020"
"0199167015","01",MONTEVIDEO,MONTEVIDEO,"61","01020"
"0199167016","01",MONTEVIDEO,MONTEVIDEO,"82","01020"
"0199167019","01",MONTEVIDEO,MONTEVIDEO,"82","01020"
"0199167022","01",MONTEVIDEO,MONTEVIDEO,"123","01020"
"0199167023","01",MONTEVIDEO,MONTEVIDEO,"112","01020"
"0199167024","01",MONTEVIDEO,MONTEVIDEO,"15","01020"
"0199167027","01",MONTEVIDEO,MONTEVIDEO,"141","01020"
"0199167031","01",MONTEVIDEO,MONTEVIDEO,"31","01020"
"0199167033","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199167034","01",MONTEVIDEO,MONTEVIDEO,"38","01020"
"0199167037","01",MONTEVIDEO,MONTEVIDEO,"120","01020"
"0199167038","01",MONTEVIDEO,MONTEVIDEO,"57","01020"
"0199167039","01",MONTEVIDEO,MONTEVIDEO,"86","01020"
"0199167040","01",MONTEVIDEO,MONTEVIDEO,"30","01020"
"0199167041","01",MONTEVIDEO,MONTEVIDEO,"10","01020"
"0199167042","01",MONTEVIDEO,MONTEVIDEO,"57","01020"
"0199167045","01",MONTEVIDEO,MONTEVIDEO,"69","01020"
"0199167047","01",MONTEVIDEO,MONTEVIDEO,"30","01020"
"0199167049","01",MONTEVIDEO,MONTEVIDEO,"63","01020"
"0199167050","01",MONTEVIDEO,MONTEVIDEO,"31","01020"
"0199167400","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199167401","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199167402","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199167600","01",MONTEVIDEO,MONTEVIDEO,"5","01020"
"0199167601","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199167602","01",MONTEVIDEO,MONTEVIDEO,"96","01020"
"0199167603","01",MONTEVIDEO,MONTEVIDEO,"76","01020"
"0199167604","01",MONTEVIDEO,MONTEVIDEO,"35","01020"
"0199167605","01",MONTEVIDEO,MONTEVIDEO,"73","01020"
"0199167606","01",MONTEVIDEO,MONTEVIDEO,"416","01020"
"0199167801","01",MONTEVIDEO,MONTEVIDEO,"61","01020"
"0199167802","01",MONTEVIDEO,MONTEVIDEO,"50","01020"
"0199167803","01",MONTEVIDEO,MONTEVIDEO,"0","01020"
"0199167804","01",MONTEVIDEO,MONTEVIDEO,"49","01020"
"0199167805","01",MONTEVIDEO,MONTEVIDEO,"18","01020"
"0199167806","01",MONTEVIDEO,MONTEVIDEO,"23","01020"
"0199167807","01",MONTEVIDEO,MONTEVIDEO,"69","01020"
"0199167808","01",MONTEVIDEO,MONTEVIDEO,"85","01020"
